expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
447,1/19/2018,retreats,667.57,Twimm,libero quis orci nullam molestie nibh in lectus,check,false,Tedi Poxton
448,6/27/2018,crm_expenses,2122.09,Meetz,,check,false,Jo Luca
449,5/13/2018,crm_expenses,2283.09,Eidel,accumsan felis ut at dolor,credit card,true,Devlin Neligan
450,11/6/2018,utilities,4007.53,Blogspan,,check,false,Nathanial Warlton
451,12/14/2018,social_justice,5415.03,Oozz,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,credit card,true,Peggie Blaver
452,1/31/2018,office_administration,3904.1,Riffpedia,donec vitae nisi nam ultrices libero non mattis pulvinar nulla,check,true,Darbie Rawlcliffe
453,6/15/2018,automobiles,1301.37,Janyx,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,check,false,Kaycee Raisbeck
454,5/18/2018,outreach,4129.75,Katz,vestibulum sit amet cursus id turpis integer aliquet,cash,false,Jarvis Melbourn
455,8/20/2018,building_management,1115.79,Quimba,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,check,true,Gothart Bramsom
456,12/10/2018,utilities,8254.94,Kayveo,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,credit card,true,Ddene Whatson
457,12/5/2018,office_administration,3742.8,Dynabox,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,credit card,true,Edvard Sheirlaw
458,3/25/2018,office_administration,3810.98,Thoughtbridge,leo pellentesque ultrices mattis odio donec vitae nisi,credit card,true,Marjorie Lengthorn
459,7/18/2018,faith_education,773.48,Browsetype,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,check,false,Winny Arenson
460,3/18/2018,student_leadership,1385.49,Rhybox,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,check,true,Karalee Matzel
461,9/12/2018,social_justice,8411.37,Skippad,,credit card,false,Bobby Pannett
462,1/31/2018,other,6527.84,DabZ,,cash,true,Lydon Fillgate
463,9/18/2018,social_justice,9596.11,Skiba,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,check,false,Valina McAlarney
464,1/6/2018,social_justice,7128.55,Janyx,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,cash,false,Candida Commins
465,11/4/2018,comm_life,1790.85,Linkbridge,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,cash,false,Antoni Copnell
466,10/24/2018,comm_life,3896.65,Yozio,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,credit card,true,Bentlee Stanman
467,6/26/2018,utilities,2562.3,Dynabox,vulputate nonummy maecenas tincidunt lacus,cash,true,Shaylyn MacEllen
468,5/12/2018,office_administration,4386.87,Ozu,integer a nibh in quis justo maecenas rhoncus aliquam,cash,true,Joyann Novill
469,7/23/2018,other,2089.24,Quinu,proin risus praesent lectus vestibulum quam sapien varius,cash,false,Nanni Morcombe
470,12/24/2018,outreach,117.84,Oloo,aliquam non mauris morbi non lectus,check,false,Kalli Moakes
471,5/19/2018,student_leadership,3064.85,Flipbug,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,check,false,Fran Frith
472,1/20/2018,office_administration,7176.99,Brainsphere,,cash,true,Ariel Pavolini
473,8/26/2018,student_leadership,1667.87,Eire,sociis natoque penatibus et magnis dis,check,false,Emmalynne Storek
474,8/15/2018,liturgy_music,5404.29,Shufflester,luctus cum sociis natoque penatibus et magnis dis parturient montes,cash,false,Dorothea Antham
475,5/12/2018,office_administration,5551.12,Zoomcast,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,credit card,true,Siouxie McCaughen
476,2/18/2018,comm_life,6581.91,Blogpad,volutpat dui maecenas tristique est,cash,false,Rriocard Ales
477,12/17/2018,student_leadership,2397.43,Youtags,vel accumsan tellus nisi eu orci mauris,check,true,Micheal Barnett
478,9/28/2018,social_justice,8916.69,Tagcat,in faucibus orci luctus et ultrices posuere,cash,false,Martyn Danbury
479,3/17/2018,social_justice,9279.76,Linktype,facilisi cras non velit nec nisi vulputate,cash,true,Jory Biddell
480,2/19/2018,retreats,7832.44,Kayveo,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,credit card,true,Evanne Pengelley
481,6/12/2018,social_justice,2669.28,Brainlounge,ultrices erat tortor sollicitudin mi sit,cash,false,Davina Coldman
482,9/23/2018,crm_expenses,7450.48,Oyoloo,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,credit card,true,Hurley Buncombe
483,9/3/2018,social_justice,2630.94,Yodel,,cash,false,Dela Villa
484,10/10/2018,other,1630.46,Lazz,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,check,false,Dynah Llewelly
485,8/6/2018,building_management,8849.85,Trupe,pede malesuada in imperdiet et commodo vulputate justo in blandit,cash,false,Pip Sandeman
486,8/20/2018,crm_expenses,4641.85,Centizu,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,cash,true,Prescott Leeder
487,12/6/2018,outreach,7385.9,Yodel,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,credit card,false,Meyer Penner
488,9/1/2018,social_justice,8639.94,Jabbertype,et eros vestibulum ac est,cash,true,Niki Venediktov
489,4/24/2018,liturgy_music,1897.73,Yakidoo,pellentesque at nulla suspendisse potenti cras,check,false,Miranda Piwell
490,3/30/2018,student_leadership,937.3,Rhybox,in lectus pellentesque at nulla suspendisse,credit card,true,Rorie De Nisco
491,9/2/2018,faith_education,4334.96,Digitube,vitae quam suspendisse potenti nullam porttitor lacus,check,true,Daryle Stihl
492,8/1/2018,utilities,8689.98,Youopia,orci eget orci vehicula condimentum,credit card,false,Estell Shoute
493,4/11/2018,other,4845.84,Agivu,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,check,true,Elita Blodg
494,5/27/2018,other,5488.17,Izio,ac nulla sed vel enim sit amet nunc viverra dapibus,check,true,Whit Cleen
495,4/21/2018,other,918.95,Jabberstorm,nulla ac enim in tempor,check,true,Amberly Aucott
496,5/6/2018,student_leadership,7098.07,Fivespan,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,credit card,true,Monte Dungay
497,11/10/2018,automobiles,2849.94,Wordware,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,cash,true,Rhetta Gamell
498,10/2/2018,outreach,7514.46,Cogidoo,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,cash,false,Jared MacGaffey
499,11/15/2018,utilities,4015.92,Quatz,volutpat erat quisque erat eros viverra eget,cash,true,Gan Dennant
500,3/22/2018,other,9691.47,Snaptags,,credit card,false,Tommy Avey
501,12/28/2018,student_leadership,3057.29,Rhycero,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,cash,true,Maris Chard
502,9/10/2018,retreats,3648.46,Eimbee,quam suspendisse potenti nullam porttitor lacus at turpis,check,true,Bernette Deppen
503,7/4/2018,building_management,247.82,Topiclounge,,check,false,Reyna Danhel
504,10/21/2018,retreats,87.18,Plajo,ac est lacinia nisi venenatis tristique fusce congue diam id ornare,cash,false,Verney Alyukin
505,10/19/2018,utilities,170.07,Mynte,pretium nisl ut volutpat sapien arcu sed augue aliquam,cash,false,Raffarty Chastel
506,7/24/2018,retreats,5281.74,Edgepulse,,cash,false,Rosalinde Fidgett
507,11/6/2018,automobiles,4007.96,Devify,est lacinia nisi venenatis tristique fusce congue diam id,cash,true,Haley Midford
508,12/16/2018,other,4678.74,Flipopia,sit amet eros suspendisse accumsan tortor quis turpis,check,false,Ammamaria Aland
509,12/7/2018,faith_education,3144.38,BlogXS,habitasse platea dictumst morbi vestibulum velit id,credit card,true,Brunhilda Bosse
510,10/18/2018,automobiles,8316.93,Meedoo,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,credit card,false,Deck MacCague
511,1/25/2018,crm_expenses,2468.79,Yabox,enim blandit mi in porttitor pede justo eu massa donec,cash,true,Emyle Mouatt
512,7/13/2018,crm_expenses,7645.5,Fivespan,leo odio condimentum id luctus,cash,true,Rowena Danzey
513,6/27/2018,faith_education,8874.34,Tazz,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,credit card,false,Giraldo Raggles
514,1/15/2018,liturgy_music,3142.1,Brainsphere,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,check,false,Chadd Baldacchi
515,1/28/2018,retreats,9750.02,Browsetype,in libero ut massa volutpat convallis morbi,cash,false,Ray Romanski
516,3/4/2018,office_administration,8885.69,JumpXS,,cash,true,Marnia Mansuer
517,10/11/2018,outreach,290.36,Oyondu,sagittis nam congue risus semper porta volutpat quam pede lobortis,cash,false,Valene Reimer
518,7/11/2018,student_leadership,2624.18,Camido,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,check,false,Gilbertine Guyot
519,3/4/2018,retreats,654.1,Gabtype,odio cras mi pede malesuada in imperdiet et commodo vulputate,credit card,false,Theresina Lapthorn
520,11/4/2018,social_justice,5211.96,Latz,,check,false,Dona Lillow
521,3/9/2018,outreach,9994.29,Dynava,mauris lacinia sapien quis libero nullam sit amet turpis elementum,credit card,true,Dulcinea Ygoe
522,2/11/2018,office_administration,8068.82,Quinu,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,credit card,true,Tabbatha Gatteridge
523,9/26/2018,faith_education,5118.62,Rhynoodle,,credit card,true,Charlotta Gheorghescu
524,11/11/2018,automobiles,6363.17,Flipstorm,in est risus auctor sed tristique in tempus sit amet sem fusce consequat,check,true,Corey Kaine
525,9/23/2018,utilities,1871.02,Wikibox,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,credit card,false,Kial Manby
526,11/19/2018,automobiles,8540.96,Divape,,credit card,false,Waverly Niccols
527,4/11/2018,utilities,5546.26,Riffwire,convallis morbi odio odio elementum eu interdum eu tincidunt,cash,false,Faye Waistall
528,5/3/2018,building_management,7209.92,Photobug,est donec odio justo sollicitudin ut suscipit a feugiat et,cash,true,Andrea Ganny
529,3/21/2018,building_management,7442.51,Yakijo,suspendisse ornare consequat lectus in est risus,cash,false,Lola L'Hommee
530,4/12/2018,other,1648.31,Kwideo,sit amet turpis elementum ligula vehicula consequat morbi a ipsum,check,false,Maje MacTrustey
531,11/9/2018,liturgy_music,5545.88,Yodel,vel dapibus at diam nam tristique tortor,credit card,true,Nydia Petry
532,10/8/2018,automobiles,2943.74,Dabjam,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,credit card,true,Ilyse Reichert
533,1/19/2018,utilities,7456.36,Eidel,morbi a ipsum integer a nibh in quis justo maecenas,credit card,false,Phil Bruster
534,2/6/2018,faith_education,5912.99,Aivee,diam in magna bibendum imperdiet,check,false,Gauthier Talby
535,6/17/2018,liturgy_music,4170.13,Wordtune,sociis natoque penatibus et magnis dis parturient,cash,false,Phillida Broscombe
536,8/28/2018,outreach,4435.31,Fadeo,pellentesque viverra pede ac diam cras pellentesque volutpat,cash,true,Noble Winchurst
537,11/19/2018,retreats,9302.5,Jaxworks,dui nec nisi volutpat eleifend donec ut dolor morbi vel,credit card,true,Bessie Bracey
538,1/17/2018,other,5490.87,Skyble,sed tristique in tempus sit amet,credit card,false,Barris Duquesnay
539,5/9/2018,other,1494.93,Gigabox,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,cash,false,Fina Sidlow
540,1/15/2018,outreach,9585.25,Trunyx,cubilia curae nulla dapibus dolor vel est donec,check,false,Rafaelia Mosdell
541,4/10/2018,office_administration,6989.55,Aibox,,check,false,Wiatt Ikringill
542,7/7/2018,other,3739.13,Myworks,suspendisse accumsan tortor quis turpis sed ante vivamus,cash,true,Trula Tieraney
543,12/30/2018,faith_education,3950.08,Realblab,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,cash,false,Melinde Woolmer
544,9/25/2018,faith_education,9595.71,Digitube,,cash,false,Sammy Ferrarone
545,12/2/2018,crm_expenses,6122.49,Voonte,,credit card,true,Grenville Allwright
546,9/5/2018,other,8314.43,Gabcube,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,cash,true,Selma Beckhouse
547,4/25/2018,retreats,8183.89,Reallinks,,check,true,Olive Roscoe
548,1/28/2018,student_leadership,6197.73,Topicware,lobortis vel dapibus at diam nam tristique tortor,cash,true,Templeton Swenson
549,8/15/2018,office_administration,5223.8,Kwimbee,enim sit amet nunc viverra dapibus nulla suscipit ligula,cash,true,Portia Lax
550,2/5/2018,student_leadership,7316.53,Realbridge,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,credit card,false,Vale O'Dowgaine
551,6/16/2018,social_justice,5520.31,Dabjam,suscipit nulla elit ac nulla sed vel enim,credit card,true,Leesa Spaxman
552,11/2/2018,office_administration,2982.55,Kazu,sodales sed tincidunt eu felis,credit card,true,Vincent Petchell
553,2/2/2018,automobiles,3379.27,Topicshots,sit amet eleifend pede libero quis orci nullam molestie nibh,cash,false,Deidre Bourdis
554,12/23/2018,retreats,9042.8,Thoughtbeat,,credit card,false,Arch Jerg
555,12/24/2018,other,1911.2,Rooxo,,check,false,Ines Ricci
556,12/18/2018,comm_life,6267.63,Fivespan,,check,true,Nanci Kisar
557,11/21/2018,social_justice,7909.8,Edgepulse,enim sit amet nunc viverra dapibus nulla suscipit,check,false,Reggie Chicotti
558,7/2/2018,other,6952.56,Agivu,feugiat et eros vestibulum ac est lacinia,cash,false,Tandy Cutten
559,7/20/2018,retreats,4443.48,Centizu,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,check,true,Kelci Thickpenny
560,10/20/2018,crm_expenses,4077.73,Vidoo,elit sodales scelerisque mauris sit amet eros,check,false,Stacy Oakenfield
561,12/8/2018,other,9486.63,Reallinks,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,credit card,true,Shirlene Westhead
562,10/10/2018,outreach,261.12,Blogtags,eleifend quam a odio in hac habitasse platea,check,true,Karla Usborn
563,12/18/2018,social_justice,4685.95,Devpoint,,check,true,Erroll Chancelier
564,6/8/2018,student_leadership,4326.06,Eabox,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,check,true,Lauretta Capoun
565,10/30/2018,office_administration,8943.02,Mydo,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,check,false,Catha Cadle
566,6/23/2018,office_administration,3440.04,Topicware,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,cash,false,Salaidh Oldknow
567,12/30/2018,utilities,218.13,Yakitri,nisl duis ac nibh fusce lacus purus aliquet at,cash,false,Nathanael Samber
568,10/13/2018,comm_life,8695.13,Skyble,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,check,false,Rooney Oxbury
569,12/3/2018,liturgy_music,7113.14,Meevee,,check,true,Laurena Jerratsch
570,5/4/2018,social_justice,7090.51,Yabox,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,check,false,Anjanette Jopson
571,1/20/2018,office_administration,3697.08,Wordpedia,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,check,false,Augustine Wills
572,8/4/2018,office_administration,6910.89,Skyble,mattis pulvinar nulla pede ullamcorper augue a,cash,true,Fernando McKee
573,11/26/2018,liturgy_music,2142.88,Voonyx,cursus id turpis integer aliquet massa id,credit card,false,Gamaliel Reidie
574,11/9/2018,other,4923.34,Bluejam,,credit card,true,Guthry Lemmer
575,6/3/2018,other,3367.19,Flipbug,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,check,false,Homer McNae
576,11/23/2018,retreats,4996.24,Trunyx,,cash,true,Victoria Beake
577,1/10/2018,crm_expenses,3045.61,Linkbuzz,cursus vestibulum proin eu mi nulla ac enim in tempor turpis,credit card,true,Kittie Lamprecht
578,11/18/2018,social_justice,5991.64,Dabshots,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,check,false,Skippie Couche
579,7/11/2018,office_administration,9425.94,Demizz,,check,true,Eleonore Bowgen
580,5/16/2018,comm_life,8397.22,Twinder,risus semper porta volutpat quam pede lobortis ligula sit,check,false,Meryl Giffin
581,6/30/2018,retreats,779.88,Zoomlounge,etiam justo etiam pretium iaculis justo in hac habitasse,cash,false,Dwight Mateev
582,7/5/2018,automobiles,6225.06,Dynava,,cash,true,Devora Gyurkovics
583,11/28/2018,building_management,1033.45,Fivespan,,cash,false,Matelda Gilson
584,7/7/2018,comm_life,2948.18,Pixope,id consequat in consequat ut nulla sed accumsan felis ut at,check,false,Halimeda Regi
585,9/1/2018,automobiles,9297.38,Wikibox,tempus vivamus in felis eu sapien cursus vestibulum,cash,false,Chad Walkowski
586,10/13/2018,student_leadership,2249.79,Eamia,justo eu massa donec dapibus duis at velit eu est congue elementum in,check,true,Zacharie Clarey
587,12/28/2018,liturgy_music,1073.16,Roombo,,check,false,Andrei Izzard
588,4/29/2018,student_leadership,3796.95,Realfire,amet diam in magna bibendum imperdiet nullam,cash,false,Cariotta Kelby
589,10/27/2018,automobiles,881.64,Feedmix,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,check,false,Gerta MacMearty
590,2/19/2018,liturgy_music,1463.17,Mymm,,check,false,Regine Brooking
591,12/17/2018,comm_life,4981.62,Voonyx,pede libero quis orci nullam molestie nibh in,check,true,Den Jansie
592,4/21/2018,building_management,1321.31,Fivechat,vulputate luctus cum sociis natoque penatibus et magnis dis,credit card,true,Stefa Craister
593,7/27/2018,student_leadership,4220.38,Aivee,massa tempor convallis nulla neque libero convallis,credit card,false,Levi Burnhams
594,9/9/2018,utilities,5209.13,Livefish,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,check,true,Berkly Willerstone
595,12/30/2018,crm_expenses,4023.58,Blogtag,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,cash,true,Anselma Iapico
596,6/13/2018,liturgy_music,2957.51,Quimba,leo rhoncus sed vestibulum sit,credit card,true,Lynsey Moreinis
597,4/15/2018,comm_life,6338.98,Fliptune,cubilia curae duis faucibus accumsan odio curabitur convallis duis,check,false,Rosemary Teall
598,7/14/2018,utilities,9640.99,Wikivu,,cash,false,Demetre Gouldthorpe
599,8/17/2018,retreats,2318.46,BlogXS,,credit card,true,Saudra Cokayne
600,4/16/2018,student_leadership,4769.43,Zoomzone,sapien varius ut blandit non interdum in ante vestibulum ante ipsum,check,true,Berty Dyment
601,6/11/2018,faith_education,5508.99,Bluejam,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,credit card,false,Reinhold Geindre
602,8/7/2018,faith_education,7207.47,Thoughtbridge,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,credit card,true,Gary Dufall
603,8/1/2018,social_justice,8643.86,Eayo,,credit card,true,Jo Du Fray
604,2/16/2018,crm_expenses,3413.57,Divape,nunc nisl duis bibendum felis sed interdum,cash,false,Rosemaria Trubshawe
605,11/1/2018,building_management,3655.5,Meejo,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,cash,true,Bobbye Orpyne
606,3/22/2018,utilities,2476.61,Camido,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,credit card,false,Randene Reeday
607,9/7/2018,retreats,8588.45,Blogpad,convallis nunc proin at turpis a pede posuere nonummy integer,check,true,Sherye Greenside
608,4/21/2018,comm_life,9656.78,Dynabox,elit proin risus praesent lectus vestibulum quam sapien varius,credit card,true,Cullan Baignard
609,8/3/2018,social_justice,5422.49,Quimm,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,cash,true,Emmanuel Delmage
610,10/27/2018,building_management,5664.62,Kanoodle,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,cash,true,Geoff Adelsberg
611,4/29/2018,crm_expenses,3453.78,Aivee,lacinia aenean sit amet justo morbi ut odio cras mi,check,true,Theodoric Martins
612,2/22/2018,liturgy_music,8018.19,Devshare,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,cash,true,Mercedes Dallemore
613,1/11/2018,crm_expenses,8585.69,Gigazoom,sed tristique in tempus sit amet sem fusce,credit card,true,Philippe Hanford
614,5/30/2018,utilities,1495.35,Yadel,,credit card,false,Wilmette Maffezzoli
615,6/22/2018,office_administration,1790.02,Topicstorm,pellentesque quisque porta volutpat erat quisque erat eros,check,true,Darrelle Felten
616,7/4/2018,liturgy_music,8870.12,Gabtype,primis in faucibus orci luctus et ultrices posuere cubilia curae,cash,true,Luelle Anand
617,2/25/2018,faith_education,8107.9,Camido,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,credit card,true,Vivyanne Insall
618,10/29/2018,utilities,4537.09,Skilith,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,cash,false,Wilie Geale
619,8/27/2018,student_leadership,3100.53,Leexo,sit amet justo morbi ut odio cras,cash,true,Gilda Satchell
620,9/19/2018,crm_expenses,6032.43,Katz,,check,true,Randene Duny
621,3/20/2018,faith_education,1069.3,Twitterbeat,arcu sed augue aliquam erat volutpat in congue etiam,check,false,Bobbe Kopje
622,8/6/2018,faith_education,9169.93,Chatterpoint,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,cash,true,Isabelle Cardenas
623,8/1/2018,utilities,6485.7,Twiyo,sed tincidunt eu felis fusce posuere,cash,false,Delmore Petford
624,9/5/2018,outreach,9734.23,Centizu,,cash,false,Brittaney Dureden
625,4/22/2018,faith_education,3815.53,Aimbu,elit ac nulla sed vel enim sit amet nunc viverra dapibus,check,true,Ewen Aylmer
626,1/6/2018,outreach,8249.74,Quaxo,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,credit card,true,Christoforo De Malchar
627,8/29/2018,other,4213.15,Vimbo,integer non velit donec diam neque vestibulum eget vulputate ut ultrices,check,false,Terese Boraston
628,6/22/2018,utilities,166.2,Ntags,vulputate ut ultrices vel augue vestibulum ante ipsum primis in,check,false,Suzi Lafferty
629,12/9/2018,student_leadership,7718.79,Yombu,,check,false,Linet Fisbburne
630,5/28/2018,automobiles,5560.93,Photobug,iaculis justo in hac habitasse,check,true,Raul Sansom
631,8/9/2018,other,5065.75,Leexo,lacinia nisi venenatis tristique fusce congue,cash,true,Melva Saterthwait
632,12/16/2018,utilities,9094.24,Dabvine,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,cash,false,Zackariah Albery
633,6/16/2018,social_justice,3758.63,Mudo,,check,true,Kingsley Mitchelson
634,7/23/2018,outreach,6316.37,Kare,volutpat erat quisque erat eros viverra eget,cash,false,Arleyne Baudacci
635,10/2/2018,building_management,9686.56,Youfeed,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,credit card,true,Egan Dearnaly
636,10/29/2018,office_administration,3877.03,Flashset,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,cash,true,Boony Allinson
637,11/15/2018,liturgy_music,5640.27,Dabfeed,,cash,true,Kaitlynn Peterffy
638,6/15/2018,faith_education,2900.08,Yakidoo,,credit card,false,Isaak Yves
639,2/25/2018,faith_education,310.22,Innotype,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,cash,true,Eva Cockroft
640,12/12/2018,outreach,9836.15,Bluejam,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,check,false,Dalenna Conlaund
641,10/25/2018,outreach,8456.02,Nlounge,,cash,true,Daniela Renals
642,6/19/2018,retreats,9365.67,Mita,felis sed lacus morbi sem mauris laoreet ut,cash,true,Murial Midlane
643,3/15/2018,other,3932.06,Janyx,est lacinia nisi venenatis tristique fusce,cash,false,Gilberto Devine
644,5/7/2018,student_leadership,9879.26,Demimbu,,check,true,Bobby Flanne
645,12/19/2018,crm_expenses,1210.32,Yodoo,id sapien in sapien iaculis congue vivamus metus,credit card,true,Rozele McMeyler
646,11/28/2018,office_administration,5747.16,Cogibox,in felis donec semper sapien a libero nam dui proin leo odio porttitor id,credit card,true,Tanner Woolway
647,10/23/2018,utilities,3972.91,Babbleopia,vitae ipsum aliquam non mauris,credit card,true,Tanhya Jales
648,10/2/2018,other,863.38,Browsedrive,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,cash,false,Willabella Fryer
649,5/7/2018,faith_education,2517.33,Browseblab,donec pharetra magna vestibulum aliquet,credit card,false,Fabien Whitmore
650,5/4/2018,social_justice,8687.29,Twinte,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,cash,true,Bron Pettiford
651,6/10/2018,office_administration,2300.64,Flashdog,fringilla rhoncus mauris enim leo rhoncus,cash,true,Latrena Crocket
652,9/13/2018,student_leadership,1077.01,Aimbu,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,check,false,Rhona Colliford
653,2/1/2018,building_management,8770.19,Eamia,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,cash,false,Daphne Okey
654,8/6/2018,retreats,8070.69,Zoonoodle,consequat lectus in est risus auctor sed tristique in tempus sit amet sem,cash,false,Marni Wase
655,1/5/2018,utilities,5195.47,Zoomlounge,ridiculus mus etiam vel augue,check,false,Locke Batie
656,1/5/2018,crm_expenses,8409.76,Reallinks,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,cash,true,Jeane Errichiello
657,11/1/2018,automobiles,5914.21,Mita,sed interdum venenatis turpis enim blandit mi in porttitor pede,cash,true,Ianthe Fearns
658,11/18/2018,student_leadership,7899.08,Quimm,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,cash,false,Galina Lamps
659,6/17/2018,student_leadership,1208.6,Photofeed,felis ut at dolor quis,credit card,true,Carmelina Konerding
660,9/10/2018,utilities,9454.91,Oozz,justo in blandit ultrices enim lorem ipsum dolor,credit card,false,Gabriell Drust
661,8/6/2018,student_leadership,4782.31,Voomm,iaculis diam erat fermentum justo,check,false,Farly Jeffes
662,5/31/2018,comm_life,5742.0,Viva,congue risus semper porta volutpat quam pede lobortis ligula sit amet,check,true,Shanon Hosby
663,5/7/2018,building_management,6768.03,Trilia,,credit card,true,Ilyssa Stidston
664,12/24/2018,other,1396.87,Yodoo,,credit card,true,Katrina Scotson
665,3/19/2018,outreach,8672.48,Yakijo,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,cash,false,Boris Dober
666,3/30/2018,building_management,4851.98,Trilia,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,cash,false,Lorettalorna Jouning
667,7/20/2018,utilities,6593.04,Quinu,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,credit card,false,Kean Hanhard
668,8/5/2018,building_management,8040.79,Brainbox,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,check,true,Maynord O'Cullinane
669,9/18/2018,outreach,5823.53,Wikivu,ut massa quis augue luctus tincidunt nulla mollis molestie,cash,false,Nicoli Antognelli
670,12/21/2018,liturgy_music,994.62,Brainlounge,,cash,true,Thedric Kitlee
671,3/21/2018,faith_education,1181.11,Gabtune,purus aliquet at feugiat non pretium quis lectus suspendisse potenti,cash,false,Chilton Bestwall
672,12/11/2018,building_management,7498.36,Twimm,vestibulum proin eu mi nulla ac enim,check,true,Sarene Byre
