expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
447,1/4/2020,comm_life,7870.04,Muxo,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,credit card,true,Pincas Agglione
448,9/17/2020,building_management,3972.0,Divanoodle,,check,false,Corissa Hedworth
449,5/29/2020,utilities,7189.4,Oyoyo,,credit card,false,Ada Gorcke
450,10/16/2020,faith_education,825.76,Realbuzz,in hac habitasse platea dictumst,cash,true,Edouard McCague
451,4/29/2020,office_administration,2174.88,Yombu,varius ut blandit non interdum in,credit card,false,Fifi Dongate
452,9/25/2020,crm_expenses,1483.4,Ozu,,check,false,Willa Maypowder
453,9/4/2020,other,5069.62,Yodoo,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,check,false,Dirk Jozwiak
454,12/18/2020,outreach,5293.96,Skajo,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,credit card,true,Susanne Rowberry
455,4/25/2020,utilities,275.52,Jaxspan,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,cash,true,Samuel Ravenshaw
456,12/18/2020,crm_expenses,4463.98,Mita,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,cash,false,Albertina Bent
457,12/2/2020,building_management,5759.01,Oyoloo,,credit card,true,Elayne Ewbanks
458,11/20/2020,automobiles,3991.19,Rhynyx,,credit card,false,Kirstin Gladwell
459,7/4/2020,outreach,5641.67,Tazzy,mattis odio donec vitae nisi,credit card,true,Smitty Quartley
460,11/17/2020,office_administration,5254.31,Jabbersphere,at nulla suspendisse potenti cras in purus eu,check,true,Thaddus Zanuciolii
461,1/15/2020,crm_expenses,6731.33,Oozz,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,cash,false,Xena Jacob
462,7/17/2020,other,4369.26,Oyonder,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,credit card,false,Leshia Izhakov
463,2/10/2020,student_leadership,592.03,Browsebug,aliquet at feugiat non pretium quis,cash,true,Ashleigh Boothe
464,12/27/2020,automobiles,9500.59,Oodoo,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,check,false,Elwira Jermyn
465,6/29/2020,social_justice,7893.69,Tagcat,luctus ultricies eu nibh quisque,check,false,Galina Atty
466,10/29/2020,crm_expenses,5810.6,Realbuzz,porttitor lacus at turpis donec posuere metus vitae,cash,true,Bradney Paddison
467,9/21/2020,social_justice,9744.63,Zooxo,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,check,false,Weidar Safont
468,9/28/2020,office_administration,5422.7,Demivee,suscipit nulla elit ac nulla sed vel,check,false,Aleksandr Vittle
469,5/24/2020,student_leadership,9776.1,Brainsphere,ligula vehicula consequat morbi a,cash,false,Der Jakoviljevic
470,9/14/2020,office_administration,5725.95,Flashdog,,cash,false,Noelyn Housam
471,4/17/2020,faith_education,5378.49,Skaboo,phasellus in felis donec semper sapien a libero nam dui,credit card,false,Marilyn Cuer
472,12/5/2020,student_leadership,2676.32,Katz,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,credit card,false,Ammamaria Fullun
473,4/17/2020,faith_education,1441.48,Kazu,in eleifend quam a odio in hac,cash,false,Merilyn Larrad
474,3/17/2020,crm_expenses,887.72,Youtags,lorem ipsum dolor sit amet consectetuer adipiscing elit,check,false,Omero Dabrowski
475,7/14/2020,comm_life,1092.11,JumpXS,massa tempor convallis nulla neque libero,cash,false,Beckie Greed
476,3/2/2020,other,4343.11,Jabbertype,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,cash,false,Merlina Keen
477,12/14/2020,social_justice,3863.08,Quaxo,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,cash,true,Sybyl Acomb
478,10/25/2020,utilities,598.28,Janyx,molestie nibh in lectus pellentesque at,credit card,true,Dick Mozzi
479,8/4/2020,crm_expenses,6733.45,Yodoo,pede libero quis orci nullam molestie nibh in lectus pellentesque at,credit card,true,Arabele Hawker
480,4/9/2020,social_justice,3964.37,Jabbersphere,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,cash,true,Hermann Erangy
481,3/6/2020,outreach,5024.07,Buzzbean,morbi odio odio elementum eu interdum eu tincidunt in leo,cash,false,Lothaire Stevings
482,4/30/2020,faith_education,4666.11,Twiyo,pede ullamcorper augue a suscipit nulla elit,check,false,Zola Shildrake
483,3/6/2020,building_management,340.01,Twitternation,vel nulla eget eros elementum,credit card,true,Esther Barraclough
484,3/8/2020,social_justice,3380.71,Oyoyo,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,credit card,true,Berti Trownson
485,1/18/2020,retreats,4839.18,Meembee,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,credit card,false,Duncan Verissimo
486,2/28/2020,other,5607.8,Zooveo,ornare consequat lectus in est risus auctor sed tristique in,check,false,Brigitte Wardlaw
487,12/3/2020,outreach,8039.98,Bluejam,,credit card,false,Germayne Salman
488,6/3/2020,building_management,5015.08,Trudoo,velit vivamus vel nulla eget eros elementum pellentesque quisque porta,cash,true,Kaylil Slamaker
489,9/22/2020,retreats,1929.64,Trudoo,adipiscing elit proin interdum mauris non ligula pellentesque ultrices,check,false,Arne Yoxen
490,9/26/2020,retreats,2907.2,Divape,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,check,false,Weber Hebbard
491,6/18/2020,liturgy_music,5572.47,Dynabox,quam sollicitudin vitae consectetuer eget rutrum at,check,true,Theda Carlone
492,8/28/2020,other,6138.53,Wordtune,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,credit card,false,Hervey Christian
493,8/30/2020,utilities,4026.0,Jamia,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,check,true,Adelina Couper
494,6/18/2020,utilities,7786.76,Skibox,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,credit card,false,Liv McKellar
495,6/3/2020,student_leadership,6418.08,Jabbersphere,lectus vestibulum quam sapien varius ut blandit non interdum in,credit card,true,Lavina Siehard
496,2/22/2020,student_leadership,8060.05,Edgeclub,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,credit card,false,Emelda Guthrie
497,9/20/2020,building_management,8823.56,Mydeo,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,cash,true,Lorrie Queste
498,12/29/2020,automobiles,5322.76,Ailane,,credit card,true,Matelda Bowley
499,4/23/2020,student_leadership,225.79,Myworks,,credit card,true,Marjy Nucator
500,5/31/2020,other,9033.01,Innotype,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,cash,true,Marcie Chartres
501,1/24/2020,outreach,1009.61,Yodoo,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,credit card,false,Jori Demchen
502,10/2/2020,office_administration,206.11,Abata,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,credit card,true,Kelvin Kingsford
503,4/23/2020,comm_life,2857.15,Zoovu,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,cash,false,Kelci Aldiss
504,3/15/2020,outreach,6699.37,Vidoo,dictumst aliquam augue quam sollicitudin,cash,false,Lonnard Beddows
505,6/21/2020,liturgy_music,9058.62,Voomm,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,cash,false,Tamma Tanman
506,12/10/2020,comm_life,6739.43,Trudoo,etiam pretium iaculis justo in hac habitasse,check,true,Brear Condie
507,10/11/2020,social_justice,2193.03,Reallinks,id lobortis convallis tortor risus dapibus augue,cash,false,Janey Rumble
508,1/27/2020,office_administration,6660.48,Fivebridge,habitasse platea dictumst morbi vestibulum,credit card,true,Robinett Vaudrey
509,8/10/2020,comm_life,1729.09,Voomm,,credit card,false,Erv Le Conte
510,9/1/2020,office_administration,7213.04,Thoughtbeat,eget rutrum at lorem integer tincidunt ante,credit card,true,Edi Licciardiello
511,6/15/2020,building_management,9794.3,Voonix,aliquet maecenas leo odio condimentum,credit card,true,Elsy Aleavy
512,7/24/2020,crm_expenses,8097.56,Flipopia,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,check,false,Maurise Drabble
513,4/22/2020,crm_expenses,3670.59,Abatz,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,check,true,Saundra Disbrey
514,11/16/2020,faith_education,367.0,Topiczoom,nulla suspendisse potenti cras in purus eu magna vulputate,cash,false,Cam Wenderott
515,1/24/2020,other,209.1,Cogilith,justo in blandit ultrices enim lorem ipsum dolor sit amet,cash,true,Willette Grover
516,2/8/2020,social_justice,4074.81,Brainbox,in leo maecenas pulvinar lobortis est phasellus sit,credit card,false,Lief Redwood
517,6/13/2020,outreach,4120.36,Divavu,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,credit card,true,Maren Spittall
518,5/29/2020,crm_expenses,3908.68,Dabvine,ante ipsum primis in faucibus orci luctus et,check,false,Ashlin Roussel
519,10/25/2020,utilities,8705.9,Trupe,,credit card,false,Gardener Digle
520,9/18/2020,office_administration,8897.44,Realbridge,,check,false,Waldo Borit
521,7/16/2020,student_leadership,4880.85,Jabberbean,sem praesent id massa id nisl venenatis lacinia aenean sit amet,check,true,Berk Stevani
522,3/5/2020,office_administration,9430.92,Oyope,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,check,false,Benedicto Bugby
523,9/9/2020,liturgy_music,2830.1,Twiyo,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,cash,true,Danni Phorsby
524,12/22/2020,retreats,6832.75,Realbuzz,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,cash,true,Madalena Marson
525,6/9/2020,crm_expenses,4285.64,Fivechat,,check,false,Karin Loren
526,7/3/2020,automobiles,7590.94,Yozio,non pretium quis lectus suspendisse potenti in eleifend quam a odio,check,true,Stephie Barbie
527,11/14/2020,student_leadership,8078.2,JumpXS,in faucibus orci luctus et ultrices posuere cubilia,credit card,false,Sonnnie Mapson
528,3/30/2020,student_leadership,1366.0,Realcube,dolor sit amet consectetuer adipiscing elit proin,credit card,true,Shelbi Cordes
529,1/12/2020,outreach,4258.65,Skippad,augue a suscipit nulla elit ac nulla sed,cash,true,Shana Zuanelli
530,1/9/2020,social_justice,9387.34,Rhycero,viverra dapibus nulla suscipit ligula in lacus curabitur,check,false,Babbette Beazey
531,12/5/2020,outreach,2837.17,Skajo,congue vivamus metus arcu adipiscing molestie hendrerit,check,true,Leandra Gregg
532,5/10/2020,automobiles,7665.64,Eabox,,check,false,Malissia Cassius
533,5/21/2020,office_administration,5589.34,Eabox,,credit card,true,Jyoti Kempstone
534,10/7/2020,building_management,6798.55,Tekfly,dis parturient montes nascetur ridiculus mus etiam,credit card,false,Berget Taleworth
535,7/29/2020,social_justice,1506.64,Avaveo,orci nullam molestie nibh in lectus,cash,false,Cinderella Gazey
536,10/17/2020,automobiles,4215.09,Leexo,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,check,false,Ulick Fance
537,11/18/2020,automobiles,2828.28,Chatterpoint,felis donec semper sapien a libero nam,cash,false,Joice Sone
538,7/23/2020,other,4310.92,Einti,rutrum rutrum neque aenean auctor gravida sem praesent id,check,true,Bart Walesa
539,5/1/2020,outreach,5997.21,Quatz,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,credit card,true,Corrie Arden
540,8/10/2020,comm_life,7399.87,Photobug,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,cash,false,Cam Hindrich
541,12/5/2020,other,2468.64,Mydo,magna at nunc commodo placerat praesent blandit nam,check,false,Keir Gallanders
542,12/12/2020,student_leadership,1722.27,Gigashots,,cash,false,Clementine Chaplain
543,9/14/2020,faith_education,9455.09,Quinu,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,credit card,true,Oneida Eames
544,1/31/2020,retreats,317.19,Meemm,,check,true,Jeri Stebles
545,6/9/2020,faith_education,7489.66,Agivu,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,check,false,Mabel Hayzer
546,6/24/2020,retreats,1579.59,Jaxworks,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,cash,true,Lindsay Oldham
547,10/16/2020,faith_education,1085.51,Jabberstorm,curabitur convallis duis consequat dui,cash,true,Harvey Thurlow
548,11/28/2020,retreats,8267.91,Kwilith,penatibus et magnis dis parturient montes nascetur ridiculus,check,false,Monroe Raund
549,11/22/2020,social_justice,5881.23,Edgepulse,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,cash,false,Yovonnda Rogger
550,10/7/2020,retreats,805.01,Oba,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,check,true,Margy Digges
551,10/24/2020,office_administration,2109.2,Einti,turpis integer aliquet massa id,check,false,Leon Beveridge
552,12/20/2020,comm_life,4504.33,Roombo,viverra eget congue eget semper rutrum nulla nunc,check,false,Elmer Undrell
553,12/6/2020,outreach,497.23,Jazzy,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,credit card,true,Keane Spurrier
554,5/29/2020,social_justice,8603.82,Abatz,etiam pretium iaculis justo in hac habitasse platea,credit card,true,Wylma Veness
555,11/12/2020,retreats,6833.73,Blogtag,,credit card,true,Trudey Klauer
556,8/23/2020,crm_expenses,443.17,Camido,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,credit card,true,Albina Pipet
557,12/2/2020,retreats,4211.55,Viva,et magnis dis parturient montes nascetur ridiculus mus,check,false,Raquela Takos
558,11/5/2020,liturgy_music,9860.14,Mynte,,cash,false,Ibrahim Poston
559,9/17/2020,social_justice,6666.2,Chatterpoint,convallis tortor risus dapibus augue vel accumsan tellus nisi,credit card,false,Artair Gonet
560,10/28/2020,faith_education,9769.91,Jaloo,dapibus augue vel accumsan tellus nisi eu,cash,false,Floris Scorton
561,12/14/2020,retreats,6274.62,Babblestorm,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,check,false,Nadine Castelletti
562,3/19/2020,student_leadership,5611.9,Jetpulse,accumsan felis ut at dolor quis odio,check,true,Farley Tesche
563,1/28/2020,social_justice,1922.82,Meevee,,credit card,false,Sherye Vashchenko
564,8/2/2020,other,7760.92,Yakijo,,check,true,Faunie Fetterplace
565,8/20/2020,comm_life,3424.29,Twitterbridge,enim in tempor turpis nec euismod scelerisque quam turpis,cash,false,Ulberto Van Cassel
566,11/2/2020,student_leadership,2191.11,Omba,molestie lorem quisque ut erat curabitur gravida nisi,credit card,true,Chrysa Sommerled
567,10/16/2020,other,5041.63,Demimbu,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,check,true,Dulci Griffin
568,1/22/2020,other,9079.33,Devify,,check,true,Isidoro Merveille
569,7/18/2020,other,8957.1,Meevee,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,credit card,true,Eugen Ingold
570,11/21/2020,student_leadership,6770.21,Realfire,molestie hendrerit at vulputate vitae nisl aenean,check,false,Gusti Kyne
571,5/2/2020,outreach,4966.67,Avamm,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,credit card,true,Wainwright Estcourt
572,11/8/2020,comm_life,3698.68,Rooxo,ullamcorper augue a suscipit nulla elit ac,cash,false,Russell Winmill
573,3/15/2020,student_leadership,7231.07,Gigabox,,cash,true,Alberik Kloisner
574,1/30/2020,faith_education,8733.61,Tagchat,,credit card,true,Woodrow Thornewell
575,3/14/2020,liturgy_music,4657.51,Realpoint,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,credit card,false,Leandra Huyghe
576,7/9/2020,retreats,7457.46,Topdrive,est lacinia nisi venenatis tristique fusce congue diam id ornare,check,false,Lay Aucock
577,10/6/2020,crm_expenses,2632.6,Demimbu,feugiat et eros vestibulum ac est lacinia nisi,credit card,false,Constancy Whitcombe
578,6/10/2020,retreats,9853.11,Wordtune,,cash,false,Griffith Spraberry
579,5/5/2020,outreach,4863.31,Dynabox,,cash,true,Jinny Balf
580,12/19/2020,automobiles,9524.18,Minyx,morbi non quam nec dui luctus rutrum nulla tellus,cash,false,Ofelia Raimbauld
581,4/18/2020,student_leadership,9524.95,Blogspan,sociis natoque penatibus et magnis dis,cash,false,Elayne Allnatt
582,5/4/2020,comm_life,237.57,Einti,etiam vel augue vestibulum rutrum rutrum neque aenean auctor,credit card,false,Derwin Whitfield
583,4/26/2020,comm_life,7654.03,Skipfire,ridiculus mus vivamus vestibulum sagittis sapien cum,credit card,true,Stanislaw Lott
584,1/11/2020,utilities,6149.54,Skilith,morbi a ipsum integer a,check,true,Novelia Mann
585,5/2/2020,other,94.69,Mynte,,cash,false,Griffin Camplejohn
586,5/4/2020,faith_education,8563.51,Janyx,quis orci nullam molestie nibh in,cash,false,Dionne Sprionghall
587,3/5/2020,retreats,4503.56,Edgeify,,cash,false,Yul Lots
588,5/26/2020,liturgy_music,9639.39,Vinte,nunc proin at turpis a pede posuere nonummy integer non velit donec,check,false,Brock Sidebotham
589,6/16/2020,other,1836.15,Fliptune,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,check,false,April Kegg
590,12/19/2020,comm_life,2067.0,Roomm,,cash,false,Cello Feore
591,4/6/2020,comm_life,7921.15,Centidel,accumsan odio curabitur convallis duis consequat dui nec,credit card,false,Marshal Earengey
592,11/25/2020,retreats,1248.14,Muxo,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,check,false,Iain Pendrich
593,10/17/2020,retreats,9588.49,Feedfish,,check,false,Batsheva Mompesson
594,7/21/2020,automobiles,7222.37,Kwimbee,,cash,false,Walker Ellins
595,10/31/2020,automobiles,2077.28,Zoonder,at nunc commodo placerat praesent blandit nam nulla integer pede justo,credit card,false,Mick Favell
596,8/26/2020,office_administration,5946.78,Devbug,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,check,true,Ogdan Strippel
597,12/3/2020,office_administration,4421.98,Tagopia,erat nulla tempus vivamus in felis eu,cash,false,Nadia Bruckshaw
598,9/12/2020,liturgy_music,2877.24,Pixoboo,ultrices vel augue vestibulum ante ipsum primis in,credit card,true,Enrica Tear
599,7/25/2020,social_justice,8420.54,Skyndu,,credit card,false,Adolphe Bonwick
600,5/9/2020,outreach,6195.75,Fatz,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,cash,false,Marcus Jatczak
601,12/28/2020,liturgy_music,1284.9,Aivee,eget eleifend luctus ultricies eu nibh quisque id justo sit amet,credit card,true,Rozanne Wilce
602,11/5/2020,social_justice,5399.13,Edgeify,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,credit card,false,Earvin Dowty
603,4/16/2020,retreats,8791.79,Meezzy,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,cash,false,Hakim Farbrother
604,5/26/2020,faith_education,8165.47,Dabtype,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,cash,true,Halli Maffini
605,7/18/2020,social_justice,4542.88,Innotype,,check,true,Job Hothersall
606,12/11/2020,faith_education,2495.2,Geba,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,credit card,false,Lucais Walters
607,4/11/2020,outreach,7618.46,Oozz,,check,true,Nada Hune
608,6/4/2020,building_management,7848.92,Jetpulse,,cash,true,Willem Crampsey
609,9/27/2020,faith_education,219.82,Ailane,aliquet ultrices erat tortor sollicitudin mi sit,check,true,Valencia Trenbey
610,11/21/2020,utilities,4315.83,Viva,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,check,false,Juana Phippen
611,7/17/2020,building_management,4865.89,Blognation,luctus nec molestie sed justo pellentesque viverra,cash,true,Glenn Troutbeck
612,4/6/2020,crm_expenses,3536.36,Tazz,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,check,false,Maybelle Yarwood
613,12/12/2020,retreats,5853.41,Twimm,,cash,false,Tim Yakobowitch
614,12/12/2020,comm_life,1785.72,Edgeclub,,credit card,false,Theobald Rigden
615,9/3/2020,student_leadership,8097.75,Skiptube,ipsum primis in faucibus orci luctus et ultrices,check,true,Winni McGreal
616,4/25/2020,crm_expenses,3294.46,Fatz,amet justo morbi ut odio cras mi pede,credit card,true,Egor Isenor
617,6/2/2020,office_administration,9601.96,Skipfire,arcu adipiscing molestie hendrerit at vulputate vitae,check,false,Davina Semkins
618,12/10/2020,liturgy_music,3369.17,Gigaclub,,credit card,true,Ora Bowich
619,2/25/2020,liturgy_music,4984.42,Jaxspan,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,check,true,Larine Dmitriev
620,8/13/2020,student_leadership,2116.2,Voolia,,cash,false,Maddalena Pavier
621,3/21/2020,utilities,5544.78,Kanoodle,,credit card,true,Larry Winckles
622,6/23/2020,office_administration,7787.73,Twitterbeat,felis donec semper sapien a libero nam dui proin,check,true,Loren Wakerley
623,5/8/2020,office_administration,642.69,Oodoo,sapien iaculis congue vivamus metus arcu,check,true,Albie Bromell
624,4/4/2020,building_management,3915.52,Dabvine,,check,false,Kalvin McKendry
625,5/15/2020,comm_life,2626.64,Mymm,,credit card,false,Caryn Rosenfelt
626,9/11/2020,comm_life,5922.7,Divavu,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,cash,false,Mikol Polle
627,6/21/2020,outreach,3837.23,Realmix,,cash,false,Wylie Szymon
628,10/25/2020,student_leadership,6314.01,Skipstorm,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,check,true,Gabie Tassell
629,2/17/2020,crm_expenses,4415.75,Rhynoodle,duis faucibus accumsan odio curabitur convallis duis consequat dui nec,credit card,false,Tedman Happel
630,2/22/2020,office_administration,5256.1,Ailane,,check,false,Isis Manifield
631,2/24/2020,retreats,2451.14,Jayo,dolor sit amet consectetuer adipiscing elit,cash,false,Zaccaria Janjusevic
632,3/7/2020,office_administration,6948.84,Edgetag,,check,false,Nat Marfield
633,6/15/2020,social_justice,4453.37,Abata,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,cash,false,Alphonso Piris
634,10/23/2020,faith_education,2568.41,Gabcube,,credit card,false,Sidnee Tiesman
635,3/6/2020,other,7550.49,Vidoo,,check,true,Lola January 1st
636,8/3/2020,crm_expenses,437.32,Thoughtsphere,tincidunt lacus at velit vivamus vel nulla,credit card,false,Rowena Faulo
637,5/14/2020,social_justice,6343.18,Photojam,tempus semper est quam pharetra magna ac consequat,credit card,true,Marysa Gervaise
638,7/29/2020,outreach,7702.1,Yombu,porttitor lorem id ligula suspendisse ornare consequat lectus in,credit card,false,Nester O'Dee
639,10/3/2020,office_administration,6584.5,Nlounge,consectetuer adipiscing elit proin risus praesent lectus vestibulum,cash,true,Nils Fitchen
640,7/23/2020,utilities,1270.63,Talane,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,credit card,false,Maryanna Gozzett
641,8/27/2020,automobiles,7966.03,Jabberbean,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,check,false,Alleen Lovart
642,6/24/2020,retreats,361.48,Centizu,neque libero convallis eget eleifend luctus ultricies eu,cash,true,Sterling Kimbly
643,4/20/2020,crm_expenses,2964.74,Eamia,eleifend pede libero quis orci nullam,credit card,false,Liane Prydden
644,9/8/2020,retreats,8518.02,Skidoo,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,check,false,Rowe Penburton
645,1/23/2020,faith_education,5889.47,Dablist,molestie lorem quisque ut erat curabitur gravida nisi at nibh,credit card,false,Nanette MacDuff
646,12/13/2020,automobiles,6649.83,Leenti,pretium iaculis diam erat fermentum justo nec,check,true,Yank Coventon
647,10/14/2020,outreach,9027.27,Avavee,sit amet turpis elementum ligula vehicula consequat,credit card,true,Garvey Sykes
648,8/27/2020,retreats,2125.92,Plambee,,check,true,Hodge Thorrold
649,4/8/2020,crm_expenses,4291.21,Devpulse,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,check,false,Marylin Dudgeon
650,8/24/2020,social_justice,6914.31,Talane,maecenas leo odio condimentum id luctus,cash,true,Ronda Newhouse
651,9/20/2020,other,1557.22,Einti,morbi quis tortor id nulla,check,false,Eugen Mogridge
652,4/5/2020,utilities,335.39,Shufflebeat,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,check,true,Stanly Cruickshanks
653,12/12/2020,student_leadership,8424.75,Jabberbean,,check,true,Belva Brobak
654,6/19/2020,automobiles,8538.2,Lazzy,diam id ornare imperdiet sapien urna pretium nisl ut,check,true,Bev Cousans
655,9/3/2020,automobiles,9032.46,Gigabox,neque aenean auctor gravida sem,check,true,Mariellen Binder
656,11/10/2020,automobiles,126.94,Gigaclub,dictumst aliquam augue quam sollicitudin,cash,true,Gilligan Naerup
657,1/14/2020,comm_life,1750.75,Wordpedia,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,check,true,Sebastien Fawlkes
658,4/10/2020,automobiles,698.35,Linkbuzz,lorem vitae mattis nibh ligula nec sem duis aliquam,credit card,false,Byrle Bellwood
659,11/21/2020,outreach,9754.86,Viva,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,credit card,false,Vernice Tournay
660,3/1/2020,office_administration,959.42,Oba,bibendum morbi non quam nec dui,credit card,true,Gorden Rolse
661,8/24/2020,building_management,9298.99,Yozio,,credit card,false,Melli Rove
662,3/20/2020,outreach,4609.04,Bluezoom,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,cash,true,Kore Ree
663,2/23/2020,retreats,5548.45,Skajo,,cash,false,Napoleon Yansons
664,5/29/2020,utilities,7857.52,Youbridge,duis aliquam convallis nunc proin at turpis,credit card,false,Ludovika Snelle
665,9/16/2020,liturgy_music,8574.71,Leenti,scelerisque quam turpis adipiscing lorem vitae,cash,false,Brittani Legh
666,2/19/2020,outreach,7869.14,Jaxspan,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,credit card,false,Clea Guillain
667,10/25/2020,faith_education,5737.68,Oyonder,,check,false,Stacee Tamblingson
668,1/26/2020,comm_life,8365.19,Buzzster,amet eleifend pede libero quis orci nullam,cash,false,Ladonna Morton
669,12/27/2020,office_administration,7849.57,Mynte,elementum eu interdum eu tincidunt in leo,check,false,Clarey Morgans
670,11/7/2020,outreach,8087.38,Lazzy,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,credit card,true,Cristen Crumpe
671,1/12/2020,building_management,2331.55,Realbuzz,libero rutrum ac lobortis vel dapibus at diam nam,check,true,Gaultiero Tale
672,2/17/2020,social_justice,5048.84,Skippad,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,check,false,Salomo Polin
673,7/9/2020,liturgy_music,9503.64,Zoomdog,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,cash,false,Marlee Fleckness
674,1/10/2020,retreats,5787.2,Buzzbean,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,credit card,true,Dorothy Ellings
675,5/16/2020,crm_expenses,9120.6,Npath,,cash,true,Emily Astbury
676,11/29/2020,comm_life,1058.57,Fivebridge,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,check,false,Gelya Zorer
677,10/21/2020,comm_life,8772.14,Podcat,id nulla ultrices aliquet maecenas leo odio,check,false,Alick Hansel
